origin country,latitude,longitude,km depth,lower yield,upper yield,purpose,name,type,date
USSR,48.0,77.0,0.0,0.001,150.0,Weapons related,Nan,SHAFT,1984
CHINA,41.5,89.0,0.0,5.0,50.0,Weapons related,Nan,UG,1984
USA,0.0,0.0,0.0,0.0,20.0,Weapons related,Minero,SHAFT,1984
USSR,49.0,80.0,0.0,0.001,150.0,Weapons related,Nan,SHAFT,1984
USSR,49.869,78.818,0.0,0.001,150.0,Weapons related,Nan,SHAFT,1985
USA,37.058,-116.045,0.427,20.0,150.0,Weapons related,Vaughn,SHAFT,1985
USA,37.18,-116.089,0.0,20.0,150.0,Weapons related,Cottage,SHAFT,1985
USA,37.095,-116.032,0.64,20.0,150.0,Weapons related,Hermosa,SHAFT,1985
USA,37.201,-116.207,0.0,0.0,20.0,Weapons effects testing,Misty Rain,TUNNEL,1985
USSR,49.907,78.932,0.0,20.0,150.0,Weapons related,Nan,SHAFT,1985
FRANCE,0.0,0.0,0.0,0.0,20.0,Weapons related,Cercyon,SHAFT/GR,1985
USA,37.253,-116.325,0.661,20.0,150.0,Weapons related,Towanda,SHAFT,1985
FRANCE,0.0,0.0,0.0,0.0,150.0,Weapons related,Nisos,SHAFT/LG,1985
FRANCE,0.0,0.0,0.0,0.0,20.0,Weapons related,Talaos,SHAFT/GR,1985
FRANCE,0.0,0.0,0.0,0.0,20.0,Weapons related,Erginos,SHAFT/LG,1985
USA,37.248,-116.489,0.608,20.0,150.0,Weapons related,Salut,SHAFT,1985
USA,37.008,-116.084,0.293,0.0,20.0,Weapons related,Ville,SHAFT,1985
USSR,50.0,79.0,0.0,0.001,150.0,Weapons related,Nan,SHAFT,1985
USSR,0.0,0.0,0.0,2.5,2.5,Peaceful nuclear explosion,Benzol,SHAFT,1985
USA,37.124,-116.122,0.381,0.0,20.0,Weapons related,Maribo,SHAFT,1985
USSR,50.0,79.0,0.0,0.001,150.0,Weapons related,Nan,SHAFT,1985
USSR,50.0,78.0,0.0,0.001,20.0,Weapons related,Nan,TUNNEL,1985
USSR,65.965,40.754,0.0,8.5,8.5,Peaceful nuclear explosion,Agat,SHAFT,1985
USSR,50.0,78.0,0.0,0.001,20.0,Weapons related,Nan,TUNNEL,1985
USSR,50.0,79.0,0.0,20.0,150.0,Weapons related,Nan,SHAFT,1985
USSR,50.0,79.0,0.0,0.001,20.0,Weapons related,Nan,TUNNEL,1985
USA,37.297,-116.438,0.0,20.0,150.0,Weapons related,Serena,SHAFT,1985
USA,37.0,-116.0,0.0,0.0,20.0,Weapons related,Cebrero,SHAFT,1985
USA,37.002,-116.043,0.332,0.0,20.0,Weapons related,Chamita,SHAFT,1985
USA,37.09,-116.002,0.366,0.0,20.0,Weapons related,Ponil,SHAFT,1985
USA,37.209,-116.152,0.0,0.0,20.0,Weapons effects testing,Diamond Beech,TUNNEL,1985
USA,37.0,-116.0,0.0,0.0,20.0,Weapons effects testing,Mill Yard,TUNNEL,1985
USA,37.11,-116.121,0.415,20.0,150.0,Weapons related,Roquefort,SHAFT,1985
FRANCE,-22.0,-139.0,0.0,0.0,5.0,Weapons related,Hero,SHAFT/GR,1985
FRANCE,-22.0,-139.0,0.0,0.0,150.0,Weapons related,Codros,SHAFT/LG,1985
USA,37.0,-116.0,0.0,0.0,20.0,Weapons related,Abo,SHAFT,1985
FRANCE,-22.0,-139.0,0.0,0.0,20.0,Weapons related,Zetes,SHAFT/GR,1985
FRANCE,-22.0,-139.0,0.0,0.0,150.0,Weapons related,Megaree,SHAFT/LG,1985
UK,37.053,-116.045,0.0,20.0,150.0,Weapons related,Kinibito,SHAFT,1985
USA,37.238,-116.473,0.0,20.0,150.0,Weapons related,Goldstone,SHAFT,1985
USA,37.083,-116.066,0.0,29.0,29.0,Weapons related,Glencoe,SHAFT,1986
USA,37.157,-116.204,0.0,0.0,20.0,Weapons effects testing,Mighty Oak,TUNNEL,1986
USA,37.0,-116.0,0.0,0.0,20.0,Weapons related,Mogollon,SHAFT,1986
USA,37.264,-116.44,0.0,0.0,20.0,Weapons related,Jefferson,SHAFT,1986
FRANCE,-22.15,-139.12,0.0,0.0,20.0,Weapons related,Hyllos,SHAFT/GR,1986
FRANCE,-22.0,-139.0,0.0,0.0,5.0,Weapons related,Ceto,SHAFT/GR,1986
USA,37.125,-116.061,0.0,0.0,20.0,Weapons related,Panamint,SHAFT,1986
FRANCE,-22.0,-139.0,0.0,0.0,20.0,Weapons related,Sthelenoss,SHAFT/GR,1986
FRANCE,-21.913,-139.1,0.0,0.0,150.0,Weapons related,Galatee,SHAFT/LG,1986
USA,37.098,-116.016,0.0,20.0,150.0,Weapons related,Tajo,SHAFT,1986
UK,37.265,-116.499,0.0,20.0,150.0,Weapons related,Darwin,SHAFT,1986
USA,37.279,-116.356,0.0,119.0,119.0,Weapons related,Cybar,SHAFT,1986
USA,37.143,-116.071,0.0,0.0,20.0,Weapons related,Cornucopia,SHAFT,1986
USA,37.0,-116.0,0.0,0.0,20.0,Weapons related,Galveston,SHAFT,1986
USA,37.069,-116.05,0.0,0.0,20.0,Weapons related,Aleman,SHAFT,1986
USA,37.3,-116.307,0.0,20.0,150.0,Weapons related,Labquark,SHAFT,1986
USA,37.22,-116.462,0.0,20.0,150.0,Weapons related,Belmont,SHAFT,1986
FRANCE,-22.0,-139.0,0.0,0.0,5.0,Weapons related,Hesione,SHAFT/GR,1986
FRANCE,-21.894,-139.068,0.0,0.0,20.0,Weapons related,Nauplios,SHAFT/LG,1986
USA,37.1,-116.048,0.0,20.0,150.0,Weapons related,Gascon,SHAFT,1986
FRANCE,-22.0,-139.0,0.0,0.0,5.0,Weapons related,Peneleos,SHAFT/GR,1986
FRANCE,-21.877,-138.986,0.0,0.0,150.0,Weapons related,Circe,SHAFT/LG,1986
USA,37.263,-116.412,0.0,20.0,150.0,Weapons related,Bodie,SHAFT,1986
USA,37.225,-116.08,0.0,0.0,20.0,Weapons related,Hazebrook,SHAFT,1987
USA,37.011,-116.045,0.0,0.0,20.0,Weapons related,Tornero,SHAFT,1987
USSR,50.0,78.0,0.0,0.001,20.0,Flight (missile) system tests,Nan,TUNNEL,1987
USSR,50.0,79.0,0.0,0.001,20.0,Weapons related,Nan,SHAFT,1987
USA,37.0,-116.0,0.0,0.0,20.0,Weapons effects testing,Middle Note,TUNNEL,1987
USSR,50.0,79.0,0.0,20.0,150.0,Weapons related,Nan,SHAFT,1987
USSR,50.0,78.0,0.0,0.001,20.0,Weapons related,Nan,TUNNEL,1987
USSR,49.851,78.69,0.0,0.001,150.0,Weapons related,Nan,SHAFT,1987
USA,37.248,-116.509,0.0,20.0,150.0,Weapons related,Delamar,SHAFT,1987
USSR,60.781,56.22,0.0,3.2,3.2,Peaceful nuclear explosion,Geliy,SHAFT,1987
USSR,60.674,56.295,0.0,3.2,3.2,Peaceful nuclear explosion,Geliy,SHAFT,1987
USA,36.983,-116.005,0.0,0.0,20.0,Weapons related,Precidio,SHAFT,1987
USA,37.233,-116.423,0.0,30.0,150.0,Weapons related,Hardin,SHAFT,1987
FRANCE,-22.0,-139.0,0.0,0.0,20.0,Weapons related,Jocaste,SHAFT/LG,1987
USSR,49.75,77.99,0.0,0.001,20.0,Flight (missile) system tests,Nan,TUNNEL,1987
FRANCE,-22.0,-139.0,0.0,0.0,150.0,Weapons related,Lycomede,SHAFT/LG,1987
CHINA,41.6,88.9,0.0,50.0,200.0,Weapons related,Nan,UG,1987
USSR,49.865,78.143,0.0,0.001,20.0,Flight (missile) system tests,Nan,TUNNEL,1987
FRANCE,-22.0,-139.0,0.0,0.0,20.0,Weapons related,Dirce,SHAFT/LG,1987
USA,37.194,-116.035,0.0,0.0,20.0,Weapons related,Brie,SHAFT,1987
USSR,49.901,78.726,0.0,0.001,150.0,Weapons related,Nan,SHAFT,1987
USA,37.22,-116.178,0.0,0.0,20.0,Weapons effects testing,Mission Ghost,TUNNEL,1987
FRANCE,-21.984,-138.844,0.0,0.0,150.0,Weapons related,Iphitos,SHAFT/LG,1987
USA,37.0,-116.0,0.0,0.0,20.0,Weapons related,Panchuela,SHAFT,1987
USSR,62.11,112.77,0.0,15.0,15.0,Peaceful nuclear explosion,Neva,SHAFT,1987
UK,37.104,-116.023,0.0,20.0,150.0,Weapons related,Midland,SHAFT,1987
USSR,49.797,78.235,0.0,20.0,150.0,Flight (missile) system tests,Nan,TUNNEL,1987
USSR,62.7,112.7,0.0,15.0,15.0,Peaceful nuclear explosion,Neva,SHAFT,1987
USSR,49.828,78.898,0.0,0.001,150.0,Weapons related,Nan,SHAFT,1987
USSR,73.289,54.713,0.0,0.001,150.0,Weapons related,Nan,TUNNEL,1987
USSR,61.426,112.708,0.0,3.2,3.2,Peaceful nuclear explosion,Neva,SHAFT,1987
USA,37.061,-116.045,0.0,20.0,150.0,Weapons related,Tahoka,SHAFT,1987
USSR,49.0,78.0,0.0,0.001,20.0,Weapons effects testing,Nan,TUNNEL,1987
USA,37.228,-116.375,0.0,20.0,150.0,Weapons related,Lockney,SHAFT,1987
USSR,47.633,56.218,0.0,8.5,8.5,Peaceful nuclear explosion,Batolit,SHAFT,1987
USSR,49.0,78.0,0.0,0.001,20.0,Weapons effects testing,Nan,TUNNEL,1987
USA,37.142,-116.079,0.0,20.0,150.0,Weapons related,Borate,SHAFT,1987
FRANCE,-22.0,-139.0,0.0,0.0,150.0,Weapons related,Helenos,SHAFT/LG,1987
FRANCE,-22.34,-138.97,0.0,0.0,20.0,Weapons related,Pasiphae,SHAFT/LG,1987
USSR,49.872,78.795,0.0,0.001,150.0,Weapons related,Nan,SHAFT,1987
FRANCE,-21.878,-139.037,0.0,0.0,150.0,Weapons related,Pelee,SHAFT/LG,1987
FRANCE,-22.0,-139.0,0.0,0.0,20.0,Weapons related,Danae,SHAFT/LG,1987
USA,36.996,-116.004,0.0,0.0,20.0,Weapons related,Waco,SHAFT,1987
USA,37.235,-116.163,0.0,0.0,20.0,Weapons effects testing,Mission Cyber,TUNNEL,1987
USSR,49.955,78.852,0.0,0.001,150.0,Weapons related,Nan,SHAFT,1987
USSR,49.753,78.024,0.0,0.001,20.0,Flight (missile) system tests,Nan,TUNNEL,1987
USSR,49.831,78.744,0.0,0.001,150.0,Weapons related,Nan,SHAFT,1987
USSR,49.799,78.064,0.0,0.0,20.0,Weapons related,Nan,TUNNEL,1988
USSR,49.905,78.905,0.0,0.001,150.0,Weapons related,Nan,SHAFT,1988
USA,37.314,-116.471,0.0,20.0,150.0,Weapons related,Kernville,SHAFT,1988
USSR,49.884,78.965,0.0,20.0,150.0,Weapons related,Nan,SHAFT,1988
USA,37.013,-116.044,0.0,0.0,20.0,Weapons related,Abilene,SHAFT,1988
USSR,49.822,78.119,0.0,0.001,20.0,Weapons effects testing,Nan,TUNNEL,1988
USSR,49.928,78.769,0.0,20.0,150.0,Flight (missile) system tests,Nan,SHAFT,1988
USSR,73.364,54.445,0.0,0.001,20.0,Weapons effects testing,Nan,TUNNEL,1988
FRANCE,-21.867,-139.072,0.0,0.0,150.0,Weapons related,Nelee,SHAFT/LG,1988
USA,37.124,-116.072,0.0,0.0,150.0,Weapons related,Schellbourne,SHAFT,1988
USA,37.032,-115.987,0.0,0.0,150.0,Weapons related,Laredo,SHAFT,1988
FRANCE,-21.903,-139.009,0.0,0.0,150.0,Weapons related,Niobe,SHAFT/LG,1988
USA,37.26,-116.441,0.0,0.0,150.0,Weapons related,Comstock,SHAFT,1988
USSR,50.045,79.005,0.0,0.001,20.0,Weapons related,Nan,SHAFT,1988
FRANCE,-21.0,-139.0,0.0,0.0,5.0,Weapons related,Antigone,SHAFT/LG,1988
USA,37.166,-116.072,0.0,0.0,150.0,Weapons related,Rhyolite,SHAFT,1988
USA,37.0,-116.0,0.0,0.0,150.0,Storage-transportation safety experiment,Nightingale,SHAFT,1988
FRANCE,-21.906,-139.016,0.0,0.0,20.0,Weapons related,Dejanire,SHAFT/LG,1988
USA,37.252,-116.377,0.0,0.0,150.0,Weapons related,Alamo,SHAFT,1988
USA,37.297,-116.307,0.0,0.0,150.0,Weapons related,Kearsarge,SHAFT,1988
USSR,66.316,78.548,0.0,15.0,15.0,Peaceful nuclear explosion,Rubin,SHAFT,1988
USA,37.001,-116.005,0.0,0.0,20.0,Weapons related,Harlingen A/B,SHAFT,1988
USA,37.086,-116.069,0.0,0.0,150.0,Weapons related,Bullfrog,SHAFT,1988
USSR,61.331,47.955,0.0,8.5,8.5,Peaceful nuclear explosion,Rubin,SHAFT,1988
USSR,49.833,78.808,0.0,20.0,150.0,Flight (missile) system tests,Nan,SHAFT,1988
CHINA,41.75,88.474,0.0,1.0,20.0,Weapons related,Nan,UG,1988
USA,37.089,-116.049,0.0,0.0,150.0,Weapons related,Dalhart,SHAFT,1988
USSR,49.866,78.081,0.0,0.001,20.0,Weapons effects testing,Nan,TUNNEL,1988
FRANCE,-22.0,-139.0,0.0,0.0,5.0,Weapons related,Acrisios,SHAFT/LG,1988
FRANCE,-21.883,-139.046,0.0,0.0,150.0,Weapons related,Thrasymedee,SHAFT/LG,1988
USA,37.0,-116.0,0.0,0.0,20.0,Weapons related,Monahans A/B,SHAFT,1988
USSR,50.078,78.988,0.0,0.001,20.0,Weapons related,Nan,SHAFT,1988
USSR,49.818,78.071,0.0,0.0,20.0,Weapons related,Nan,TUNNEL,1988
FRANCE,-21.991,-138.907,0.0,0.0,150.0,Weapons related,Pheres,SHAFT/LG,1988
FRANCE,-22.244,-138.836,0.0,0.0,150.0,Weapons related,Cycnos,SHAFT/LG,1988
USSR,73.387,54.998,0.0,0.0,150.0,Weapons related,Nan,TUNNEL,1988
USA,37.0,-116.0,0.0,0.0,20.0,Storage-transportation safety experiment,Kawich A-W/A-B,SHAFT,1988
USA,37.199,-116.209,0.0,0.0,150.0,Weapons effects testing,Misty Echo,TUNNEL,1988
USSR,49.886,78.926,0.0,0.001,150.0,Weapons related,Nan,SHAFT,1988
USSR,50.0,78.0,0.0,0.001,20.0,Weapons related,Nan,TUNNEL,1988
USSR,49.924,78.831,0.0,0.001,150.0,Weapons related,Nan,SHAFT,1989
USA,37.077,-116.001,0.0,20.0,150.0,Weapons related,Texarkana,SHAFT,1989
USSR,49.925,78.74,0.0,20.0,150.0,Weapons related,Nan,SHAFT,1989
USSR,49.868,78.079,0.0,0.001,20.0,Weapons related,Nan,TUNNEL,1989
USA,37.128,-116.122,0.0,0.0,20.0,Weapons related,Kawich R/B,SHAFT,1989
USA,37.143,-116.067,0.0,20.0,150.0,Weapons related,Ingot,SHAFT,1989
FRANCE,-21.881,-138.978,0.0,0.0,20.0,Weapons related,Epeios,SHAFT/LG,1989
USA,37.108,-116.121,0.0,0.0,20.0,Weapons related,Palisade 1-3,SHAFT,1989
FRANCE,-21.0,-139.0,0.0,0.0,5.0,Weapons related,Tecmessa,SHAFT/LG,1989
USA,37.086,-116.055,0.0,0.0,20.0,Weapons related,Tulia,SHAFT,1989
FRANCE,-21.832,-139.01,0.0,0.0,150.0,Weapons related,Nyctee,SHAFT/LG,1989
FRANCE,-22.252,-138.74,0.0,0.0,150.0,Weapons related,Cyzicos,SHAFT/LG,1989
USA,37.283,-116.412,0.0,20.0,150.0,Weapons related,Contact,SHAFT,1989
USA,37.275,-116.354,0.0,20.0,150.0,Weapons related,Amarillo,SHAFT,1989
USSR,49.873,78.815,0.0,20.0,150.0,Weapons related,Nan,SHAFT,1989
USSR,50.039,79.019,0.0,0.001,20.0,Weapons related,Nan,SHAFT,1989
USA,37.376,-116.163,0.0,0.0,20.0,Weapons effects testing,Disko Elm,TUNNEL,1989
USSR,49.746,78.013,0.0,0.001,20.0,Weapons effects testing,Nan,TUNNEL,1989
USSR,49.92,79.001,0.0,0.001,150.0,Weapons related,Nan,SHAFT,1989
FRANCE,-21.902,-138.986,0.0,0.0,150.0,Weapons related,Hypsipyle,SHAFT/LG,1989
USA,37.263,-116.491,0.0,20.0,150.0,Weapons related,Hornitos,SHAFT,1989
FRANCE,-21.766,-138.97,0.0,0.0,20.0,Weapons related,Erigone,SHAFT/LG,1989
USA,37.107,-116.013,0.0,0.0,20.0,Weapons related,Muleshoe,SHAFT,1989
FRANCE,-21.917,-138.965,0.0,0.0,20.0,Weapons related,Tros,SHAFT/LG,1989
FRANCE,-22.0,-139.0,0.0,0.0,0.0,Storage-transportation safety experiment,Daunus,SHAFT/GR,1989
FRANCE,-22.258,-138.843,0.0,0.0,150.0,Weapons related,Lycos,SHAFT/LG,1989
UK,37.231,-116.409,0.0,20.0,150.0,Weapons related,Barnwell,SHAFT,1989
USA,37.0,-116.0,0.0,0.0,20.0,Storage-transportation safety experiment,Whiteface A/B,SHAFT,1989
USA,37.113,-116.055,0.0,20.0,150.0,Weapons related,Metropolis,SHAFT,1990
USA,37.0,-116.0,0.0,0.0,20.0,Weapons related,Bowie,SHAFT,1990
CHINA,41.654,88.736,0.0,15.0,65.0,Weapons related,Nan,UG,1990
FRANCE,-21.819,-138.94,0.0,0.0,20.0,Weapons related,Telephe,SHAFT/LG,1990
FRANCE,-21.0,-138.0,0.0,0.0,20.0,Weapons related,Megapenthes,SHAFT/LG,1990
USA,37.262,-116.42,0.0,20.0,150.0,Weapons related,Bullion,SHAFT,1990
USA,36.993,-116.004,0.0,0.0,20.0,Weapons related,Austin,SHAFT,1990
FRANCE,-22.192,-138.841,0.0,0.0,150.0,Weapons related,Cypselos,SHAFT/LG,1990
FRANCE,-21.866,-139.046,0.0,0.0,20.0,Weapons related,Anticlee,SHAFT/LG,1990
USA,37.207,-116.214,0.0,0.0,20.0,Weapons effects testing,Mineral Q/Rbg,TUNNEL,1990
CHINA,41.586,88.799,0.0,50.0,200.0,Weapons related,Nan,UG,1990
USA,37.0,-116.0,0.0,0.0,20.0,Storage-transportation safety experiment,Sundown A/B,SHAFT,1990
USA,37.0,-116.0,0.0,0.0,20.0,Weapons related,Ledoux,SHAFT,1990
USA,37.248,-116.494,0.0,20.0,150.0,Weapons related,Tenaboo,SHAFT,1990
USSR,73.364,54.827,0.0,0.0,150.0,Weapons related,Nan,TUNNEL,1990
FRANCE,-22.147,-138.852,0.0,0.0,150.0,Weapons related,Hyrtacos,SHAFT/LG,1990
UK,37.227,-116.371,0.0,20.0,150.0,Weapons related,Houston,SHAFT,1990
FRANCE,-21.906,-138.96,0.0,0.0,150.0,Weapons related,Thoas,SHAFT/LG,1990
USA,37.104,-116.074,0.0,0.0,20.0,Weapons related,Coso B/G/S,SHAFT,1991
USA,37.296,-116.313,0.0,20.0,150.0,Weapons related,Bexar,SHAFT,1991
USA,37.245,-116.442,0.0,20.0,150.0,Weapons related,Montello,SHAFT,1991
FRANCE,-21.0,-138.0,0.0,0.0,5.0,Weapons related,Melanippe,SHAFT/LG,1991
FRANCE,-21.832,-139.014,0.0,0.0,150.0,Weapons related,Alcinoos,SHAFT/LG,1991
FRANCE,-22.267,-138.766,0.0,0.0,150.0,Weapons related,Periclymenos,SHAFT/LG,1991
FRANCE,-21.865,-139.065,0.0,0.0,150.0,Weapons related,Pitthee,SHAFT/LG,1991
FRANCE,-21.0,-138.0,0.0,0.0,5.0,Weapons related,Coronis,SHAFT/LG,1991
FRANCE,-21.833,-138.995,0.0,0.0,150.0,Weapons related,Lycurgue,SHAFT/LG,1991
USA,37.087,-116.002,0.0,0.0,20.0,Weapons related,Floydada,SHAFT,1991
USA,37.226,-116.428,0.0,20.0,150.0,Weapons related,Hoya,SHAFT,1991
USA,37.236,-116.166,0.0,0.0,20.0,Weapons effects testing,Distant Zenith,TUNNEL,1991
USA,37.063,-116.045,0.0,20.0,150.0,Weapons related,Lubbock,SHAFT,1991
UK,37.096,-116.07,0.0,0.0,20.0,Weapons related,Bristol,SHAFT,1991
USA,37.272,-116.36,0.0,20.0,150.0,Weapons related,Junction,SHAFT,1992
USA,37.0,-116.0,0.0,0.0,20.0,Weapons effects testing,Dimond Fortune,TUNNEL,1992
CHINA,41.604,88.813,0.0,660.0,660.0,Weapons related,Nan,UG,1992
USA,37.005,-116.01,0.0,0.0,20.0,Weapons related,Victoria,SHAFT,1992
USA,37.124,-116.031,0.0,0.0,20.0,Weapons related,Galena Y/O/G,SHAFT,1992
USA,37.207,-116.21,0.0,0.0,20.0,Weapons effects testing,Hunters Trophy,TUNNEL,1992
USA,37.021,-115.988,0.0,0.0,20.0,Weapons related,Divider,SHAFT,1992
CHINA,41.763,88.387,0.0,1.0,20.0,Weapons related,Nan,UG,1992
CHINA,41.667,88.695,0.0,40.0,80.0,Weapons related,Nan,UG,1993
CHINA,41.527,88.71,0.0,30.0,120.0,Weapons related,Nan,UG,1994
CHINA,41.662,88.753,0.0,30.0,120.0,Weapons related,Nan,UG,1994
CHINA,41.603,88.82,0.0,50.0,200.0,Weapons related,Nan,UG,1995
CHINA,41.559,88.8,0.0,40.0,160.0,Weapons related,Nan,UG,1995
FRANCE,-21.852,-138.844,0.0,0.0,20.0,Weapons related,Tethys,UG,1995
FRANCE,-22.25,-138.745,0.0,0.0,110.0,Weapons related,Ploutos,UG,1995
FRANCE,-21.891,-138.983,0.0,0.0,60.0,Weapons related,Aepytos,UG,1995
FRANCE,-21.879,-139.032,0.0,0.0,40.0,Weapons related,Pbegee,UG,1995
FRANCE,-21.881,-138.973,0.0,0.0,30.0,Weapons related,Themisto,UG,1995
FRANCE,-22.236,-138.815,0.0,0.0,120.0,Weapons related,Xouthos,UG,1996
CHINA,41.65,88.76,0.0,30.0,120.0,Weapons related,Nan,UG,1996
CHINA,41.69,88.35,0.0,3.0,12.0,Weapons related,Nan,UG,1996
INDIA,27.07,71.7,0.0,0.0,20.0,Weapons related,Shakti 1-3,UG,1998
INDIA,27.07,71.7,0.0,0.0,1.0,Weapons related,Nan,UG,1998
PAKIST,28.9,64.89,0.0,0.0,35.0,Weapons related,Nan,UG,1998
PAKIST,28.49,63.78,0.0,0.0,18.0,Weapons related,Nan,UG,1998
